epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,167.46,1.48908,2.66076,1.05743,0.24805,0.80542,0.58288,0.32545,1.50535,28.8799,1.0882,0.0008614,0.0008614,0.0008614
44,171.274,1.46024,2.53099,1.05731,0.55264,0.67241,0.63925,0.42706,1.26297,1.62906,1.01212,0.0008581,0.0008581,0.0008581
45,175.101,1.40144,1.91791,1.00642,0.55264,0.67241,0.63925,0.42706,1.26297,1.62906,1.01212,0.0008548,0.0008548,0.0008548
46,178.877,1.41563,2.0202,1.0334,0.55264,0.67241,0.63925,0.42706,1.26297,1.62906,1.01212,0.0008515,0.0008515,0.0008515
47,182.829,1.29303,1.71684,0.99131,0.48,0.78571,0.50304,0.34799,1.22475,2.64013,0.98766,0.0008482,0.0008482,0.0008482
48,186.441,1.23763,1.70253,0.97598,0.48,0.78571,0.50304,0.34799,1.22475,2.64013,0.98766,0.0008449,0.0008449,0.0008449
49,190.094,1.31725,1.64713,0.99808,0.5199,0.84975,0.5733,0.41458,1.08243,2.64214,0.95656,0.0008416,0.0008416,0.0008416
50,193.725,1.21839,1.49508,0.95497,0.5199,0.84975,0.5733,0.41458,1.08243,2.64214,0.95656,0.0008383,0.0008383,0.0008383
51,197.394,1.19868,1.7018,0.9695,0.7075,0.76108,0.75184,0.54295,1.07398,1.262,0.95878,0.000835,0.000835,0.000835
52,201.294,1.19482,1.88319,1.05205,0.7075,0.76108,0.75184,0.54295,1.07398,1.262,0.95878,0.0008317,0.0008317,0.0008317
53,205.216,1.17088,1.53149,0.92134,0.73742,0.68227,0.74122,0.50698,1.12095,1.59656,0.971,0.0008284,0.0008284,0.0008284
54,208.873,1.19168,1.33706,0.92025,0.73742,0.68227,0.74122,0.50698,1.12095,1.59656,0.971,0.0008251,0.0008251,0.0008251
55,212.508,1.13906,1.37454,0.93246,0.73742,0.68227,0.74122,0.50698,1.12095,1.59656,0.971,0.0008218,0.0008218,0.0008218
56,216.172,1.14958,1.43484,0.96802,0.78628,0.74306,0.79632,0.57898,1.00844,1.20676,0.93393,0.0008185,0.0008185,0.0008185
57,220.139,1.11532,1.35359,0.95377,0.78628,0.74306,0.79632,0.57898,1.00844,1.20676,0.93393,0.0008152,0.0008152,0.0008152
58,224.124,1.12458,1.12825,0.93258,0.81778,0.78571,0.84527,0.6068,1.02753,1.08474,0.94238,0.0008119,0.0008119,0.0008119
59,228.067,1.1708,1.30736,0.93935,0.81778,0.78571,0.84527,0.6068,1.02753,1.08474,0.94238,0.0008086,0.0008086,0.0008086
60,232.057,1.13811,1.3221,0.93969,0.73307,0.78325,0.79167,0.5503,1.1233,1.11045,0.97823,0.0008053,0.0008053,0.0008053
61,235.709,1.09182,1.4207,0.95672,0.73307,0.78325,0.79167,0.5503,1.1233,1.11045,0.97823,0.000802,0.000802,0.000802
62,239.393,1.12047,1.31945,0.96703,0.62531,0.80568,0.68558,0.42998,1.24646,1.53703,1.00368,0.0007987,0.0007987,0.0007987
63,243.013,1.10326,2.38068,0.86926,0.62531,0.80568,0.68558,0.42998,1.24646,1.53703,1.00368,0.0007954,0.0007954,0.0007954
64,246.709,1.18895,1.17733,0.98042,0.6036,0.82511,0.66491,0.48736,1.03394,1.2267,0.93856,0.0007921,0.0007921,0.0007921
65,250.367,1.09751,1.20771,0.93517,0.6036,0.82511,0.66491,0.48736,1.03394,1.2267,0.93856,0.0007888,0.0007888,0.0007888
66,254.054,1.13922,1.24312,0.96145,0.6036,0.82511,0.66491,0.48736,1.03394,1.2267,0.93856,0.0007855,0.0007855,0.0007855
67,257.739,1.04667,1.05725,0.92964,0.76878,0.85168,0.82795,0.59883,0.97101,0.96308,0.91486,0.0007822,0.0007822,0.0007822
68,261.369,1.06197,1.07085,0.93471,0.76878,0.85168,0.82795,0.59883,0.97101,0.96308,0.91486,0.0007789,0.0007789,0.0007789
69,265.034,1.01161,0.97544,0.89776,0.81222,0.8867,0.86686,0.64293,0.95032,0.88111,0.91279,0.0007756,0.0007756,0.0007756
70,268.924,1.00979,1.14643,0.93119,0.81222,0.8867,0.86686,0.64293,0.95032,0.88111,0.91279,0.0007723,0.0007723,0.0007723
71,272.735,1.00251,1.03893,0.9381,0.80719,0.85585,0.85835,0.64194,0.94992,0.84102,0.91777,0.000769,0.000769,0.000769
72,276.369,1.03664,0.97576,0.91077,0.80719,0.85585,0.85835,0.64194,0.94992,0.84102,0.91777,0.0007657,0.0007657,0.0007657
73,280.051,1.02258,1.06282,0.87355,0.83748,0.83772,0.86671,0.64042,0.94638,1.05389,0.92573,0.0007624,0.0007624,0.0007624
74,283.716,0.98687,1.11858,0.90008,0.83748,0.83772,0.86671,0.64042,0.94638,1.05389,0.92573,0.0007591,0.0007591,0.0007591
75,287.373,0.97397,0.97907,0.88592,0.83751,0.867,0.88341,0.65423,0.94499,0.90341,0.92098,0.0007558,0.0007558,0.0007558
76,291.287,0.98639,0.95468,0.89937,0.83751,0.867,0.88341,0.65423,0.94499,0.90341,0.92098,0.0007525,0.0007525,0.0007525
