epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,412.505,0.80839,0.57807,0.86908,0.87225,0.92859,0.9382,0.72652,0.8427,0.64009,0.87073,0.0006667,0.0006667,0.0006667
103,416.333,0.80024,0.62781,0.8915,0.87225,0.92859,0.9382,0.72652,0.8427,0.64009,0.87073,0.0006634,0.0006634,0.0006634
104,420.215,0.83549,0.65284,0.87751,0.89682,0.90392,0.93415,0.73202,0.85019,0.61106,0.87278,0.0006601,0.0006601,0.0006601
105,424.072,0.82699,0.5658,0.85532,0.89682,0.90392,0.93415,0.73202,0.85019,0.61106,0.87278,0.0006568,0.0006568,0.0006568
106,427.933,0.80553,0.59646,0.86224,0.87421,0.94,0.93081,0.739,0.81362,0.59221,0.86404,0.0006535,0.0006535,0.0006535
107,431.792,0.8224,0.59411,0.85635,0.87421,0.94,0.93081,0.739,0.81362,0.59221,0.86404,0.0006502,0.0006502,0.0006502
108,435.655,0.77027,0.61046,0.88273,0.89905,0.912,0.92771,0.74559,0.74551,0.63433,0.84984,0.0006469,0.0006469,0.0006469
109,439.513,0.78148,0.63045,0.87585,0.89905,0.912,0.92771,0.74559,0.74551,0.63433,0.84984,0.0006436,0.0006436,0.0006436
110,443.404,0.71937,0.56863,0.86123,0.89905,0.912,0.92771,0.74559,0.74551,0.63433,0.84984,0.0006403,0.0006403,0.0006403
111,447.29,0.75808,0.60839,0.88438,0.90143,0.92,0.92715,0.73522,0.82165,0.72398,0.86151,0.000637,0.000637,0.000637
112,451.125,0.78286,0.58621,0.85077,0.90143,0.92,0.92715,0.73522,0.82165,0.72398,0.86151,0.0006337,0.0006337,0.0006337
113,455.001,0.7718,0.57458,0.86317,0.90793,0.90723,0.92638,0.74771,0.764,0.77273,0.8522,0.0006304,0.0006304,0.0006304
114,458.83,0.74367,0.56371,0.84607,0.90793,0.90723,0.92638,0.74771,0.764,0.77273,0.8522,0.0006271,0.0006271,0.0006271
115,462.715,0.74496,0.54965,0.86279,0.90761,0.90373,0.93089,0.77277,0.69346,0.73258,0.84087,0.0006238,0.0006238,0.0006238
116,466.872,0.77209,0.5381,0.85086,0.90761,0.90373,0.93089,0.77277,0.69346,0.73258,0.84087,0.0006205,0.0006205,0.0006205
117,470.851,0.7578,0.55167,0.85098,0.90895,0.91849,0.93294,0.7699,0.69151,0.6963,0.83798,0.0006172,0.0006172,0.0006172
118,474.661,0.74135,0.94224,0.81768,0.90895,0.91849,0.93294,0.7699,0.69151,0.6963,0.83798,0.0006139,0.0006139,0.0006139
119,478.495,0.70954,0.62093,0.83431,0.90895,0.91849,0.93294,0.7699,0.69151,0.6963,0.83798,0.0006106,0.0006106,0.0006106
120,482.35,0.71005,0.62387,0.85523,0.91184,0.908,0.93759,0.76264,0.71484,0.76189,0.8409,0.0006073,0.0006073,0.0006073
121,486.157,0.71582,0.64952,0.86175,0.91184,0.908,0.93759,0.76264,0.71484,0.76189,0.8409,0.000604,0.000604,0.000604
122,490.074,0.77654,0.61903,0.85594,0.91545,0.924,0.93749,0.75501,0.73116,0.69721,0.84217,0.0006007,0.0006007,0.0006007
123,493.887,0.77716,0.65804,0.90526,0.91545,0.924,0.93749,0.75501,0.73116,0.69721,0.84217,0.0005974,0.0005974,0.0005974
124,497.749,0.73864,0.55741,0.87298,0.93525,0.916,0.94211,0.76115,0.72111,0.53272,0.84241,0.0005941,0.0005941,0.0005941
125,501.573,0.68736,0.52358,0.85284,0.93525,0.916,0.94211,0.76115,0.72111,0.53272,0.84241,0.0005908,0.0005908,0.0005908
126,505.445,0.73502,0.56992,0.8559,0.93133,0.92,0.94369,0.75659,0.7326,0.5121,0.84352,0.0005875,0.0005875,0.0005875
127,509.369,0.79021,0.71889,0.88568,0.93133,0.92,0.94369,0.75659,0.7326,0.5121,0.84352,0.0005842,0.0005842,0.0005842
128,513.229,0.73303,0.50288,0.8401,0.87997,0.964,0.94524,0.75597,0.74415,0.51099,0.84601,0.0005809,0.0005809,0.0005809
129,517.05,0.68406,0.50322,0.83611,0.87997,0.964,0.94524,0.75597,0.74415,0.51099,0.84601,0.0005776,0.0005776,0.0005776
130,520.892,0.74726,0.59823,0.87133,0.87997,0.964,0.94524,0.75597,0.74415,0.51099,0.84601,0.0005743,0.0005743,0.0005743
131,524.82,0.74001,0.55901,0.86309,0.92964,0.908,0.94291,0.74801,0.75543,0.5427,0.85012,0.000571,0.000571,0.000571
132,528.694,0.72136,0.52578,0.85277,0.92964,0.908,0.94291,0.74801,0.75543,0.5427,0.85012,0.0005677,0.0005677,0.0005677
133,532.51,0.71979,0.55537,0.8602,0.91777,0.912,0.9347,0.75556,0.72057,0.59719,0.84467,0.0005644,0.0005644,0.0005644
134,536.323,0.71946,0.49202,0.85508,0.91777,0.912,0.9347,0.75556,0.72057,0.59719,0.84467,0.0005611,0.0005611,0.0005611
135,540.171,0.73678,0.55579,0.86538,0.9087,0.91565,0.92787,0.7616,0.68385,0.64037,0.83824,0.0005578,0.0005578,0.0005578
136,543.992,0.72062,0.5818,0.858,0.9087,0.91565,0.92787,0.7616,0.68385,0.64037,0.83824,0.0005545,0.0005545,0.0005545
137,547.862,0.72332,0.53166,0.84559,0.91594,0.91523,0.92109,0.73585,0.76256,0.67631,0.85129,0.0005512,0.0005512,0.0005512
138,551.715,0.71883,0.61052,0.87933,0.91594,0.91523,0.92109,0.73585,0.76256,0.67631,0.85129,0.0005479,0.0005479,0.0005479
139,555.586,0.70186,0.54563,0.84467,0.90669,0.912,0.92007,0.73937,0.74206,0.60669,0.84503,0.0005446,0.0005446,0.0005446
140,559.433,0.70382,0.50426,0.83362,0.90669,0.912,0.92007,0.73937,0.74206,0.60669,0.84503,0.0005413,0.0005413,0.0005413
141,563.223,0.70875,0.48793,0.83675,0.90669,0.912,0.92007,0.73937,0.74206,0.60669,0.84503,0.000538,0.000538,0.000538
142,567.104,0.69814,0.50361,0.8444,0.90015,0.93754,0.93461,0.76533,0.67518,0.51263,0.83175,0.0005347,0.0005347,0.0005347
143,570.964,0.70538,0.5716,0.86784,0.90015,0.93754,0.93461,0.76533,0.67518,0.51263,0.83175,0.0005314,0.0005314,0.0005314
144,574.839,0.66427,0.46485,0.83044,0.91124,0.912,0.93692,0.75508,0.70615,0.52209,0.83941,0.0005281,0.0005281,0.0005281
145,578.63,0.69709,0.48129,0.81473,0.91124,0.912,0.93692,0.75508,0.70615,0.52209,0.83941,0.0005248,0.0005248,0.0005248
146,582.497,0.7986,0.70854,0.97212,0.90845,0.91288,0.9354,0.7545,0.70334,0.52757,0.83844,0.0005215,0.0005215,0.0005215
147,586.352,0.70106,0.51129,0.84231,0.90845,0.91288,0.9354,0.7545,0.70334,0.52757,0.83844,0.0005182,0.0005182,0.0005182
148,590.218,0.68232,0.51604,0.8441,0.90847,0.91315,0.93448,0.75324,0.71686,0.60491,0.84446,0.0005149,0.0005149,0.0005149
149,593.993,0.64714,0.68675,0.80473,0.90847,0.91315,0.93448,0.75324,0.71686,0.60491,0.84446,0.0005116,0.0005116,0.0005116
150,597.859,0.6512,0.45337,0.8268,0.90685,0.85669,0.92179,0.73959,0.73481,0.8251,0.85025,0.0005083,0.0005083,0.0005083
151,601.682,0.65771,0.48513,0.83179,0.90685,0.85669,0.92179,0.73959,0.73481,0.8251,0.85025,0.000505,0.000505,0.000505
152,605.55,0.72908,0.52739,0.8327,0.90685,0.85669,0.92179,0.73959,0.73481,0.8251,0.85025,0.0005017,0.0005017,0.0005017
153,609.43,0.67372,0.50728,0.83125,0.91955,0.82295,0.91979,0.75335,0.68725,0.90408,0.83939,0.0004984,0.0004984,0.0004984
154,613.248,0.66604,0.56019,0.83168,0.91955,0.82295,0.91979,0.75335,0.68725,0.90408,0.83939,0.0004951,0.0004951,0.0004951
155,617.094,0.70416,0.59871,0.86312,0.9077,0.90477,0.93512,0.77002,0.67991,0.66941,0.83443,0.0004918,0.0004918,0.0004918
156,620.906,0.66799,0.45042,0.83063,0.9077,0.90477,0.93512,0.77002,0.67991,0.66941,0.83443,0.0004885,0.0004885,0.0004885
157,624.731,0.65749,0.46249,0.84368,0.9012,0.94861,0.94642,0.77355,0.69617,0.52112,0.83714,0.0004852,0.0004852,0.0004852
158,628.795,0.66606,0.45852,0.8365,0.9012,0.94861,0.94642,0.77355,0.69617,0.52112,0.83714,0.0004819,0.0004819,0.0004819
159,632.98,0.67981,0.5102,0.86812,0.90434,0.956,0.9523,0.78153,0.68691,0.48954,0.83311,0.0004786,0.0004786,0.0004786
160,637.099,0.66663,0.46346,0.83804,0.90434,0.956,0.9523,0.78153,0.68691,0.48954,0.83311,0.0004753,0.0004753,0.0004753
161,641.022,0.66419,0.48068,0.83242,0.89226,0.96064,0.95222,0.77723,0.69393,0.49099,0.83263,0.000472,0.000472,0.000472
162,644.845,0.67109,0.4866,0.83291,0.89226,0.96064,0.95222,0.77723,0.69393,0.49099,0.83263,0.0004687,0.0004687,0.0004687
163,648.72,0.66161,0.47221,0.84124,0.89226,0.96064,0.95222,0.77723,0.69393,0.49099,0.83263,0.0004654,0.0004654,0.0004654
164,652.601,0.65245,0.47353,0.83091,0.89323,0.96,0.94783,0.77931,0.67846,0.4866,0.83105,0.0004621,0.0004621,0.0004621
165,656.431,0.65375,0.49476,0.82241,0.89323,0.96,0.94783,0.77931,0.67846,0.4866,0.83105,0.0004588,0.0004588,0.0004588
166,660.297,0.65192,0.44352,0.8346,0.90845,0.932,0.9455,0.77388,0.66736,0.50184,0.8306,0.0004555,0.0004555,0.0004555
167,664.129,0.66703,0.45038,0.82391,0.90845,0.932,0.9455,0.77388,0.66736,0.50184,0.8306,0.0004522,0.0004522,0.0004522
168,668.004,0.66156,0.51141,0.84722,0.90349,0.93614,0.94132,0.77996,0.64764,0.51499,0.82621,0.0004489,0.0004489,0.0004489
169,671.844,0.66349,0.56774,0.86672,0.90349,0.93614,0.94132,0.77996,0.64764,0.51499,0.82621,0.0004456,0.0004456,0.0004456
170,675.678,0.64244,0.48232,0.81975,0.90912,0.92036,0.93835,0.76734,0.68204,0.54068,0.83442,0.0004423,0.0004423,0.0004423
171,679.486,0.66372,0.46528,0.84065,0.90912,0.92036,0.93835,0.76734,0.68204,0.54068,0.83442,0.000439,0.000439,0.000439
172,683.336,0.65226,0.43882,0.81646,0.92952,0.896,0.93048,0.76655,0.66864,0.58434,0.83287,0.0004357,0.0004357,0.0004357
173,687.188,0.6779,0.52918,0.8802,0.92952,0.896,0.93048,0.76655,0.66864,0.58434,0.83287,0.0004324,0.0004324,0.0004324
174,691.055,0.6435,0.46096,0.84987,0.92952,0.896,0.93048,0.76655,0.66864,0.58434,0.83287,0.0004291,0.0004291,0.0004291
175,694.884,0.65833,0.4477,0.83425,0.91251,0.9178,0.92973,0.77276,0.63347,0.50425,0.82275,0.0004258,0.0004258,0.0004258
176,698.696,0.67286,0.47133,0.84553,0.91251,0.9178,0.92973,0.77276,0.63347,0.50425,0.82275,0.0004225,0.0004225,0.0004225
177,702.531,0.63862,0.44321,0.82786,0.90295,0.952,0.92624,0.76986,0.63356,0.48457,0.82287,0.0004192,0.0004192,0.0004192
178,706.408,0.67944,0.50419,0.86704,0.90295,0.952,0.92624,0.76986,0.63356,0.48457,0.82287,0.0004159,0.0004159,0.0004159
179,710.288,0.65769,0.45953,0.83914,0.90121,0.94877,0.92799,0.76099,0.6584,0.51077,0.828,0.0004126,0.0004126,0.0004126
180,714.09,0.64613,0.46351,0.832,0.90121,0.94877,0.92799,0.76099,0.6584,0.51077,0.828,0.0004093,0.0004093,0.0004093
181,717.919,0.60939,0.43243,0.8377,0.90146,0.95144,0.93241,0.76832,0.64876,0.51513,0.82629,0.000406,0.000406,0.000406
182,721.735,0.63169,0.45152,0.82252,0.90146,0.95144,0.93241,0.76832,0.64876,0.51513,0.82629,0.0004027,0.0004027,0.0004027
183,725.608,0.63031,0.46169,0.83114,0.90146,0.95144,0.93241,0.76832,0.64876,0.51513,0.82629,0.0003994,0.0003994,0.0003994
184,729.455,0.6235,0.43644,0.84134,0.90346,0.93582,0.92821,0.76604,0.65313,0.5653,0.82759,0.0003961,0.0003961,0.0003961
185,733.256,0.62973,0.44083,0.83289,0.90346,0.93582,0.92821,0.76604,0.65313,0.5653,0.82759,0.0003928,0.0003928,0.0003928
186,737.118,0.6281,0.4254,0.82478,0.90147,0.932,0.92563,0.7517,0.69454,0.59261,0.83953,0.0003895,0.0003895,0.0003895
187,740.957,0.64064,0.47811,0.85945,0.90147,0.932,0.92563,0.7517,0.69454,0.59261,0.83953,0.0003862,0.0003862,0.0003862
