epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,262.481,1.2075,1.55727,0.97715,0.78073,0.88158,0.82631,0.55517,1.21516,1.2857,1.00566,0.0007855,0.0007855,0.0007855
67,266.455,1.21542,1.84835,0.9678,0.78677,0.83553,0.84567,0.57617,1.16795,1.07508,0.99773,0.0007822,0.0007822,0.0007822
68,270.404,1.20018,1.83877,0.94461,0.78677,0.83553,0.84567,0.57617,1.16795,1.07508,0.99773,0.0007789,0.0007789,0.0007789
69,274.513,1.20733,1.91741,0.95604,0.87584,0.78896,0.8854,0.60257,1.11944,1.58856,0.97971,0.0007756,0.0007756,0.0007756
70,278.536,1.2637,2.10854,0.99591,0.87584,0.78896,0.8854,0.60257,1.11944,1.58856,0.97971,0.0007723,0.0007723,0.0007723
71,282.458,1.18976,1.67928,1.04008,0.84859,0.84805,0.91113,0.63968,1.143,1.45373,0.98827,0.000769,0.000769,0.000769
72,286.372,1.20045,1.34937,0.95726,0.84859,0.84805,0.91113,0.63968,1.143,1.45373,0.98827,0.0007657,0.0007657,0.0007657
73,290.261,1.23809,1.30887,0.94879,0.8189,0.92763,0.91845,0.66091,1.13095,0.97124,0.98821,0.0007624,0.0007624,0.0007624
74,294.241,1.12903,1.23469,0.93521,0.8189,0.92763,0.91845,0.66091,1.13095,0.97124,0.98821,0.0007591,0.0007591,0.0007591
75,298.298,1.16763,1.29656,0.93722,0.82807,0.90789,0.90851,0.66317,1.09652,0.84023,0.97695,0.0007558,0.0007558,0.0007558
76,302.218,1.06567,1.50667,0.90366,0.82807,0.90789,0.90851,0.66317,1.09652,0.84023,0.97695,0.0007525,0.0007525,0.0007525
77,306.092,1.07335,1.1603,0.93011,0.82807,0.90789,0.90851,0.66317,1.09652,0.84023,0.97695,0.0007492,0.0007492,0.0007492
78,309.984,1.0813,1.00221,0.9491,0.79805,0.86842,0.88521,0.65546,1.05393,0.938,0.96128,0.0007459,0.0007459,0.0007459
79,313.741,1.08504,1.0409,0.95353,0.79805,0.86842,0.88521,0.65546,1.05393,0.938,0.96128,0.0007426,0.0007426,0.0007426
80,317.517,1.23662,1.28354,0.91939,0.79672,0.85091,0.88694,0.61275,1.16683,0.91515,0.98054,0.0007393,0.0007393,0.0007393
