epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,1015.59,1.13098,0.53379,0.86233,0.99467,0.99052,0.99444,0.6843,1.13227,0.45817,0.81468,0.0007658,0.0007658,0.0007658
189,1020.9,1.26109,0.52662,0.84136,0.99467,0.99052,0.99444,0.6843,1.13227,0.45817,0.81468,0.0007592,0.0007592,0.0007592
190,1026.23,1.19244,0.51171,0.8363,0.99466,0.98873,0.99455,0.67409,1.14827,0.46919,0.81444,0.0007526,0.0007526,0.0007526
191,1031.55,1.1449,0.5031,0.82894,0.99466,0.98873,0.99455,0.67409,1.14827,0.46919,0.81444,0.000746,0.000746,0.000746
192,1036.92,1.18266,0.55956,0.86415,0.99732,0.9855,0.99452,0.69032,1.11828,0.46765,0.81079,0.0007394,0.0007394,0.0007394
193,1042.22,1.17693,0.56178,0.90259,0.99732,0.9855,0.99452,0.69032,1.11828,0.46765,0.81079,0.0007328,0.0007328,0.0007328
194,1047.49,1.19915,0.53132,0.85959,0.99732,0.9855,0.99452,0.69032,1.11828,0.46765,0.81079,0.0007262,0.0007262,0.0007262
195,1052.82,1.11787,0.5231,0.84395,0.99665,0.98674,0.99436,0.692,1.12433,0.45778,0.81344,0.0007196,0.0007196,0.0007196
196,1058.11,1.07233,0.50427,0.84751,0.99665,0.98674,0.99436,0.692,1.12433,0.45778,0.81344,0.000713,0.000713,0.000713
197,1063.42,1.14184,0.50424,0.84668,0.99468,0.99171,0.99471,0.67799,1.15874,0.45913,0.817,0.0007064,0.0007064,0.0007064
198,1068.72,1.15949,0.52129,0.85949,0.99468,0.99171,0.99471,0.67799,1.15874,0.45913,0.817,0.0006998,0.0006998,0.0006998
199,1074.08,1.16353,0.51986,0.83373,0.99443,0.99469,0.99473,0.69152,1.14372,0.45731,0.81597,0.0006932,0.0006932,0.0006932
200,1079.39,1.18102,0.52772,0.82679,0.99443,0.99469,0.99473,0.69152,1.14372,0.45731,0.81597,0.0006866,0.0006866,0.0006866
201,1084.74,1.2048,0.54188,0.85582,0.99469,0.99347,0.99471,0.70662,1.09057,0.45461,0.81328,0.00068,0.00068,0.00068
202,1090.05,1.19792,0.57474,0.91031,0.99469,0.99347,0.99471,0.70662,1.09057,0.45461,0.81328,0.0006734,0.0006734,0.0006734
203,1095.32,1.12199,0.56542,0.8436,0.99469,0.99347,0.99471,0.70662,1.09057,0.45461,0.81328,0.0006668,0.0006668,0.0006668
204,1100.62,1.17885,0.50007,0.83042,0.99467,0.99088,0.99465,0.71836,1.0612,0.44871,0.81446,0.0006602,0.0006602,0.0006602
205,1106.13,1.12795,0.50293,0.85155,0.99467,0.99088,0.99465,0.71836,1.0612,0.44871,0.81446,0.0006536,0.0006536,0.0006536
206,1111.76,1.13238,0.54197,0.86661,0.99707,0.98674,0.99463,0.71287,1.05677,0.44589,0.81314,0.000647,0.000647,0.000647
207,1117.06,1.11403,0.50633,0.83227,0.99707,0.98674,0.99463,0.71287,1.05677,0.44589,0.81314,0.0006404,0.0006404,0.0006404
208,1122.38,1.09108,0.49728,0.83452,0.99732,0.98667,0.9946,0.69501,1.11218,0.45458,0.81208,0.0006338,0.0006338,0.0006338
209,1127.67,1.11309,0.54599,0.88286,0.99732,0.98667,0.9946,0.69501,1.11218,0.45458,0.81208,0.0006272,0.0006272,0.0006272
210,1132.92,1.09432,0.50915,0.84899,0.99732,0.98667,0.9946,0.69501,1.11218,0.45458,0.81208,0.0006206,0.0006206,0.0006206
211,1138.25,1.15108,0.5194,0.82949,0.99712,0.98674,0.9946,0.69922,1.13713,0.45611,0.81273,0.000614,0.000614,0.000614
212,1143.54,1.27455,0.57178,0.86244,0.99712,0.98674,0.9946,0.69922,1.13713,0.45611,0.81273,0.0006074,0.0006074,0.0006074
213,1148.81,1.21827,0.56672,0.86677,0.99732,0.98666,0.99447,0.6975,1.12936,0.45497,0.81452,0.0006008,0.0006008,0.0006008
214,1154.12,1.16356,0.50218,0.83274,0.99732,0.98666,0.99447,0.6975,1.12936,0.45497,0.81452,0.0005942,0.0005942,0.0005942
215,1159.47,1.20254,0.5066,0.83066,0.99463,0.98326,0.98849,0.682,1.15264,0.47649,0.81784,0.0005876,0.0005876,0.0005876
216,1164.77,1.20182,0.59198,0.95137,0.99463,0.98326,0.98849,0.682,1.15264,0.47649,0.81784,0.000581,0.000581,0.000581
217,1170.08,1.15053,0.508,0.83085,0.99396,0.98143,0.99074,0.69662,1.092,0.46901,0.81602,0.0005744,0.0005744,0.0005744
218,1175.35,1.13728,0.5105,0.84271,0.99396,0.98143,0.99074,0.69662,1.092,0.46901,0.81602,0.0005678,0.0005678,0.0005678
219,1180.65,1.221,0.52084,0.84377,0.99396,0.98143,0.99074,0.69662,1.092,0.46901,0.81602,0.0005612,0.0005612,0.0005612
220,1185.94,1.14053,0.50381,0.85825,0.9968,0.98408,0.9944,0.72347,1.0294,0.45144,0.81013,0.0005546,0.0005546,0.0005546
221,1191.43,1.2206,0.53826,0.83833,0.9968,0.98408,0.9944,0.72347,1.0294,0.45144,0.81013,0.000548,0.000548,0.000548
222,1197.09,1.18335,0.5338,0.85778,0.99696,0.98408,0.99452,0.7314,1.01631,0.44275,0.8076,0.0005414,0.0005414,0.0005414
223,1202.69,1.16778,0.51467,0.84102,0.99696,0.98408,0.99452,0.7314,1.01631,0.44275,0.8076,0.0005348,0.0005348,0.0005348
224,1208.33,1.15632,0.54428,0.85223,0.99732,0.98658,0.99457,0.73942,1.00262,0.43884,0.80587,0.0005282,0.0005282,0.0005282
225,1213.91,1.10354,0.53759,0.85316,0.99732,0.98658,0.99457,0.73942,1.00262,0.43884,0.80587,0.0005216,0.0005216,0.0005216
226,1219.49,1.08986,0.48234,0.84173,0.99732,0.98658,0.99457,0.73942,1.00262,0.43884,0.80587,0.000515,0.000515,0.000515
227,1225.09,1.07998,0.48073,0.82367,0.99506,0.98939,0.99465,0.72341,1.05115,0.43983,0.8085,0.0005084,0.0005084,0.0005084
228,1230.4,1.16574,0.50728,0.85065,0.99506,0.98939,0.99465,0.72341,1.05115,0.43983,0.8085,0.0005018,0.0005018,0.0005018
229,1235.71,1.19444,0.53377,0.85969,0.99696,0.98939,0.99468,0.70838,1.0891,0.44648,0.81109,0.0004952,0.0004952,0.0004952
230,1241,1.1384,0.50962,0.82456,0.99696,0.98939,0.99468,0.70838,1.0891,0.44648,0.81109,0.0004886,0.0004886,0.0004886
231,1246.34,1.08916,0.48421,0.82908,0.99732,0.98671,0.99476,0.70823,1.088,0.4502,0.81032,0.000482,0.000482,0.000482
232,1251.63,1.17931,0.53997,0.86693,0.99732,0.98671,0.99476,0.70823,1.088,0.4502,0.81032,0.0004754,0.0004754,0.0004754
233,1256.96,1.12941,0.50243,0.85032,0.99732,0.98631,0.99473,0.71226,1.05471,0.4421,0.80976,0.0004688,0.0004688,0.0004688
234,1262.26,1.11658,0.49164,0.84205,0.99732,0.98631,0.99473,0.71226,1.05471,0.4421,0.80976,0.0004622,0.0004622,0.0004622
235,1267.54,1.08764,0.47514,0.83126,0.99732,0.98631,0.99473,0.71226,1.05471,0.4421,0.80976,0.0004556,0.0004556,0.0004556
236,1272.82,1.09742,0.4857,0.82787,0.99732,0.98645,0.99471,0.73082,1.00565,0.42304,0.80779,0.000449,0.000449,0.000449
237,1278.13,1.05799,0.47122,0.84098,0.99732,0.98645,0.99471,0.73082,1.00565,0.42304,0.80779,0.0004424,0.0004424,0.0004424
238,1283.46,1.08612,0.48663,0.84947,0.99468,0.99126,0.9947,0.73239,1.00353,0.41616,0.80658,0.0004358,0.0004358,0.0004358
239,1288.76,1.11682,0.50154,0.86927,0.99468,0.99126,0.9947,0.73239,1.00353,0.41616,0.80658,0.0004292,0.0004292,0.0004292
240,1294.06,1.04675,0.4645,0.81827,0.99372,0.99204,0.99473,0.72882,1.02356,0.42044,0.80758,0.0004226,0.0004226,0.0004226
241,1299.35,1.1091,0.50486,0.8246,0.99372,0.99204,0.99473,0.72882,1.02356,0.42044,0.80758,0.000416,0.000416,0.000416
242,1304.69,1.21509,0.56517,0.86184,0.99372,0.99204,0.99473,0.72882,1.02356,0.42044,0.80758,0.0004094,0.0004094,0.0004094
243,1310.02,1.13251,0.47874,0.81484,0.99733,0.99,0.99473,0.73179,1.02173,0.4329,0.80829,0.0004028,0.0004028,0.0004028
244,1315.33,1.09311,0.49179,0.84372,0.99733,0.99,0.99473,0.73179,1.02173,0.4329,0.80829,0.0003962,0.0003962,0.0003962
245,1320.59,1.01764,0.46496,0.79766,0.99732,0.98891,0.99473,0.71302,1.04483,0.4421,0.80758,0.0003896,0.0003896,0.0003896
246,1325.87,1.06265,0.47941,0.83367,0.99732,0.98891,0.99473,0.71302,1.04483,0.4421,0.80758,0.000383,0.000383,0.000383
247,1331.22,1.33396,0.57239,0.87168,0.99732,0.98828,0.99473,0.70333,1.06867,0.45341,0.81007,0.0003764,0.0003764,0.0003764
248,1336.49,1.14726,0.51522,0.81947,0.99732,0.98828,0.99473,0.70333,1.06867,0.45341,0.81007,0.0003698,0.0003698,0.0003698
249,1341.8,1.13854,0.52244,0.8565,0.99733,0.98954,0.99476,0.72644,1.01963,0.43511,0.80903,0.0003632,0.0003632,0.0003632
250,1347.1,1.05848,0.49543,0.84496,0.99733,0.98954,0.99476,0.72644,1.01963,0.43511,0.80903,0.0003566,0.0003566,0.0003566
251,1352.4,1.05864,0.4945,0.86747,0.99733,0.98954,0.99476,0.72644,1.01963,0.43511,0.80903,0.00035,0.00035,0.00035
252,1357.72,1.00285,0.46795,0.82636,0.99466,0.98863,0.99468,0.71211,1.0588,0.43821,0.81031,0.0003434,0.0003434,0.0003434
253,1363.02,1.11005,0.49789,0.83797,0.99466,0.98863,0.99468,0.71211,1.0588,0.43821,0.81031,0.0003368,0.0003368,0.0003368
254,1368.31,1.0843,0.49091,0.83948,0.99732,0.98801,0.99473,0.71618,1.04808,0.42644,0.80859,0.0003302,0.0003302,0.0003302
255,1373.58,1.0697,0.48048,0.83748,0.99732,0.98801,0.99473,0.71618,1.04808,0.42644,0.80859,0.0003236,0.0003236,0.0003236
256,1378.88,0.99264,0.46607,0.8293,0.99732,0.98594,0.99471,0.71974,1.03859,0.42212,0.80547,0.000317,0.000317,0.000317
257,1384.18,1.11988,0.49121,0.83697,0.99732,0.98594,0.99471,0.71974,1.03859,0.42212,0.80547,0.0003104,0.0003104,0.0003104
258,1389.46,1.02926,0.47053,0.82619,0.99732,0.98594,0.99471,0.71974,1.03859,0.42212,0.80547,0.0003038,0.0003038,0.0003038
259,1394.78,1.0693,0.48459,0.83861,0.997,0.98408,0.99463,0.73187,1.03559,0.42198,0.80396,0.0002972,0.0002972,0.0002972
260,1400.08,1.04124,0.50848,0.83149,0.997,0.98408,0.99463,0.73187,1.03559,0.42198,0.80396,0.0002906,0.0002906,0.0002906
261,1405.39,1.09655,0.48936,0.83215,0.99719,0.98408,0.99463,0.73299,1.02326,0.42448,0.80479,0.000284,0.000284,0.000284
262,1410.68,1.0671,0.47069,0.81451,0.99719,0.98408,0.99463,0.73299,1.02326,0.42448,0.80479,0.0002774,0.0002774,0.0002774
263,1415.98,1.10843,0.50447,0.82963,0.99454,0.98143,0.99105,0.72859,1.01157,0.42794,0.80592,0.0002708,0.0002708,0.0002708
264,1421.27,1.06834,0.46729,0.83224,0.99454,0.98143,0.99105,0.72859,1.01157,0.42794,0.80592,0.0002642,0.0002642,0.0002642
265,1426.56,1.06052,0.47427,0.84188,0.9945,0.98143,0.9921,0.72728,1.01212,0.43104,0.80839,0.0002576,0.0002576,0.0002576
266,1431.85,1.04958,0.47392,0.83738,0.9945,0.98143,0.9921,0.72728,1.01212,0.43104,0.80839,0.000251,0.000251,0.000251
267,1437.14,1.02097,0.47598,0.83943,0.9945,0.98143,0.9921,0.72728,1.01212,0.43104,0.80839,0.0002444,0.0002444,0.0002444
268,1442.44,1.00396,0.46484,0.81376,0.99451,0.98143,0.991,0.72933,1.01791,0.43501,0.80861,0.0002378,0.0002378,0.0002378
269,1447.71,1.04137,0.49568,0.83659,0.99451,0.98143,0.991,0.72933,1.01791,0.43501,0.80861,0.0002312,0.0002312,0.0002312
270,1453.05,1.08708,0.51087,0.85815,0.99731,0.98396,0.99447,0.73044,1.02465,0.43131,0.80712,0.0002246,0.0002246,0.0002246
271,1458.35,1.0087,0.46172,0.81349,0.99731,0.98396,0.99447,0.73044,1.02465,0.43131,0.80712,0.000218,0.000218,0.000218
272,1463.66,0.96887,0.44353,0.82186,0.99707,0.98408,0.99465,0.73947,0.99835,0.41828,0.80436,0.0002114,0.0002114,0.0002114
273,1469.22,1.0451,0.46093,0.81643,0.99707,0.98408,0.99465,0.73947,0.99835,0.41828,0.80436,0.0002048,0.0002048,0.0002048
274,1474.71,1.05143,0.46337,0.81462,0.99707,0.98408,0.99465,0.73947,0.99835,0.41828,0.80436,0.0001982,0.0001982,0.0001982
275,1480.35,1.00585,0.45085,0.82444,0.99466,0.98794,0.99465,0.73336,0.99646,0.4156,0.80279,0.0001916,0.0001916,0.0001916
276,1485.64,1.01434,0.45146,0.83476,0.99466,0.98794,0.99465,0.73336,0.99646,0.4156,0.80279,0.000185,0.000185,0.000185
277,1490.94,1.012,0.47088,0.83927,0.99466,0.98831,0.99468,0.72963,1.00143,0.4177,0.80463,0.0001784,0.0001784,0.0001784
278,1496.24,1.05753,0.48189,0.83292,0.99466,0.98831,0.99468,0.72963,1.00143,0.4177,0.80463,0.0001718,0.0001718,0.0001718
279,1501.56,1.0704,0.45456,0.81573,0.99732,0.98584,0.99468,0.73294,0.9984,0.41973,0.80598,0.0001652,0.0001652,0.0001652
280,1506.84,1.0167,0.45158,0.82548,0.99732,0.98584,0.99468,0.73294,0.9984,0.41973,0.80598,0.0001586,0.0001586,0.0001586
281,1512.15,1.0578,0.46564,0.8263,0.99616,0.98939,0.99479,0.73469,0.99142,0.41802,0.80599,0.000152,0.000152,0.000152
282,1517.46,1.02632,0.47293,0.83076,0.99616,0.98939,0.99479,0.73469,0.99142,0.41802,0.80599,0.0001454,0.0001454,0.0001454
283,1522.74,1.12887,0.49818,0.84712,0.99616,0.98939,0.99479,0.73469,0.99142,0.41802,0.80599,0.0001388,0.0001388,0.0001388
284,1528.1,1.10744,0.50376,0.83178,0.99705,0.98939,0.99476,0.73702,0.98852,0.41422,0.80461,0.0001322,0.0001322,0.0001322
285,1533.35,0.99148,0.45394,0.82499,0.99705,0.98939,0.99476,0.73702,0.98852,0.41422,0.80461,0.0001256,0.0001256,0.0001256
286,1538.64,1.00301,0.43666,0.81628,0.99732,0.98625,0.99479,0.74417,0.97987,0.41092,0.80323,0.000119,0.000119,0.000119
287,1544.16,1.04015,0.46008,0.84114,0.99732,0.98625,0.99479,0.74417,0.97987,0.41092,0.80323,0.0001124,0.0001124,0.0001124
288,1549.75,0.99441,0.47636,0.82156,0.99732,0.98893,0.99481,0.74697,0.97886,0.41023,0.8029,0.0001058,0.0001058,0.0001058
289,1555.3,1.00159,0.43821,0.81272,0.99732,0.98893,0.99481,0.74697,0.97886,0.41023,0.8029,9.92e-05,9.92e-05,9.92e-05
290,1560.87,1.01584,0.44913,0.82174,0.99732,0.98893,0.99481,0.74697,0.97886,0.41023,0.8029,9.26e-05,9.26e-05,9.26e-05
291,1566.88,1.16467,0.50819,0.85512,0.99733,0.98914,0.99479,0.74584,0.96437,0.40734,0.80214,8.6e-05,8.6e-05,8.6e-05
292,1572.23,1.14331,0.52308,0.81615,0.99733,0.98914,0.99479,0.74584,0.96437,0.40734,0.80214,7.94e-05,7.94e-05,7.94e-05
293,1577.5,1.10049,0.48899,0.81853,0.99465,0.98619,0.99471,0.71994,1.05063,0.43044,0.80368,7.28e-05,7.28e-05,7.28e-05
294,1582.82,1.11661,0.50399,0.86231,0.99465,0.98619,0.99471,0.71994,1.05063,0.43044,0.80368,6.62e-05,6.62e-05,6.62e-05
295,1588.1,1.06514,0.49029,0.85063,0.99465,0.98622,0.99476,0.71969,1.05281,0.43166,0.80402,5.96e-05,5.96e-05,5.96e-05
296,1593.39,1.04724,0.45768,0.82522,0.99465,0.98622,0.99476,0.71969,1.05281,0.43166,0.80402,5.3e-05,5.3e-05,5.3e-05
297,1598.69,1.09139,0.52034,0.85088,0.99384,0.98408,0.99476,0.72147,1.04767,0.43581,0.80452,4.64e-05,4.64e-05,4.64e-05
298,1603.97,1.13359,0.50093,0.83274,0.99384,0.98408,0.99476,0.72147,1.04767,0.43581,0.80452,3.98e-05,3.98e-05,3.98e-05
299,1609.26,0.97872,0.46531,0.83976,0.99384,0.98408,0.99476,0.72147,1.04767,0.43581,0.80452,3.32e-05,3.32e-05,3.32e-05
300,1614.59,1.02005,0.4671,0.81678,0.99402,0.98408,0.99458,0.72626,1.03421,0.43219,0.80356,2.66e-05,2.66e-05,2.66e-05
